m,n,p_m,p_n,k,Div,LaRue,Base,Modulator,Drain,Λ Ratio,Nearest Zero,Resonance,λ_P(k),λ_P(m*n),Normalized_Div
2,57,3,269,15,-2.2348101654057746e+54,-4.902398997181202e+57,2193.6534,4.902398997181202e+57,170.8858,0.196366,65.112544,2.2348101654057746e+54,1.098612,6.693324,-1.0
2,58,3,271,15,-6.0826759186751313e+54,-1.344248949094785e+58,2209.9631,1.344248949094785e+58,172.0591,0.196107,65.112544,6.0826759186751313e+54,1.098612,6.700731,-1.0
2,59,3,277,16,-1.205534530960051e+56,-2.723172548152631e+59,2258.8922,2.723172548152631e+59,175.7095,0.195343,67.079811,1.205534530960051e+56,1.098612,6.72263,-1.0
2,60,3,281,16,-8.855063645705236e+56,-2.029148089808774e+60,2291.5116,2.029148089808774e+60,178.1089,0.194846,67.079811,8.855063645705236e+56,1.098612,6.736967,-1.0
2,61,3,283,16,-2.409879601631523e+57,-5.561571408475839e+60,2307.8213,5.561571408475839e+60,179.2618,0.194601,67.079811,2.409879601631523e+57,1.098612,6.744059,-1.0
2,62,3,293,17,-3.482711480632876e+59,-8.321485380450067e+62,2389.3697,8.321485380450067e+62,185.3447,0.193412,69.546402,3.482711480632876e+59,1.098612,6.778785,-1.0
2,63,3,307,18,-3.6743671164382094e+62,-9.19891609996903e+65,2503.5376,9.19891609996903e+65,193.7942,0.191835,72.067158,3.6743671164382094e+62,1.098612,6.82546,-1.0
2,64,3,311,19,-2.7012775439204875e+63,-6.850863805958885e+66,2536.1569,6.850863805958885e+66,196.1508,0.191403,75.704691,2.7012775439204875e+63,1.098612,6.838405,-1.0
2,65,3,313,19,-7.352692998153634e+63,-1.876750356932482e+67,2552.4666,1.876750356932482e+67,197.2943,0.191189,75.704691,7.352692998153634e+63,1.098612,6.844815,-1.0
2,66,3,317,19,-5.405498629213437e+64,-1.3973678931371158e+68,2585.086,1.3973678931371158e+68,199.6362,0.190768,75.704691,5.405498629213437e+64,1.098612,6.857514,-1.0
2,67,3,331,21,-5.719971131051097e+67,-1.5439654129752605e+71,2699.2539,1.5439654129752605e+71,207.9437,0.189347,79.337375,5.719971131051097e+67,1.098612,6.900731,-1.0
2,68,3,337,21,-1.1368218978076677e+69,-3.1241945323819625e+72,2748.1829,3.1241945323819625e+72,211.4447,0.188762,79.337375,1.1368218978076677e+69,1.098612,6.918695,-1.0
2,69,3,347,22,-1.650575350520876e+71,-4.670684870078072e+74,2829.7314,4.670684870078072e+74,217.2764,0.187819,82.910381,1.650575350520876e+71,1.098612,6.947937,-1.0
2,70,3,349,22,-4.493226995686367e+71,-1.2787908586311128e+75,2846.0411,1.2787908586311128e+75,218.4038,0.187634,82.910381,4.493226995686367e+71,1.098612,6.953684,-1.0
2,71,3,353,23,-3.3058123609300657e+72,-9.51631131948317e+75,2878.6605,9.51631131948317e+75,220.6941,0.18727,84.735493,3.3058123609300657e+72,1.098612,6.96508,-1.0
2,72,3,359,23,-6.574745940551594e+73,-1.9248157373040368e+77,2927.5895,1.9248157373040368e+77,224.1429,0.186733,84.735493,6.574745940551594e+73,1.098612,6.981935,-1.0
2,73,3,367,24,-3.5357412019699214e+75,-1.0581866306453107e+79,2992.8283,1.0581866306453107e+79,228.7361,0.186036,87.425275,3.5357412019699214e+75,1.098612,7.003974,-1.0
2,74,3,373,25,-7.035185891687108e+76,-2.1399328507539845e+80,3041.7574,2.1399328507539845e+80,232.1521,0.185527,88.809111,7.035185891687108e+76,1.098612,7.020191,-1.0
2,75,3,379,25,-1.4000495835181586e+78,-4.327114261648277e+81,3090.6864,4.327114261648277e+81,235.5542,0.185028,88.809111,1.4000495835181586e+78,1.098612,7.036148,-1.0
2,76,3,383,26,-1.0305023368954326e+79,-3.2185739472759834e+82,3123.3058,3.2185739472759834e+82,237.7982,0.184702,92.491899,1.0305023368954326e+79,1.098612,7.046647,-1.0
2,77,3,389,26,-2.051257423497746e+80,-6.507070375009845e+83,3172.2349,6.507070375009845e+83,241.1773,0.18422,92.491899,2.051257423497746e+80,1.098612,7.062192,-1.0
2,78,3,397,27,-1.104483231509324e+82,-3.575735367376979e+85,3237.4737,3.575735367376979e+85,245.678,0.183594,94.651344,1.104483231509324e+82,1.098612,7.082549,-1.0
2,79,3,401,28,-8.131309071949542e+82,-2.6590137199313144e+86,3270.093,2.6590137199313144e+86,247.8946,0.183287,95.870634,8.131309071949542e+82,1.098612,7.092574,-1.0
2,80,3,409,29,-4.380169421889116e+84,-1.4609318377629289e+88,3335.3318,1.4609318377629289e+88,252.359,0.182684,98.831194,4.380169421889116e+84,1.098612,7.112327,-1.0
2,81,3,419,29,-6.385135523601005e+86,-2.181724351762855e+90,3416.8803,2.181724351762855e+90,257.9138,0.181954,98.831194,6.385135523601005e+86,1.098612,7.136483,-1.0
2,82,3,421,30,-1.738044714565483e+87,-5.967037645556285e+90,3433.1899,5.967037645556285e+90,258.9863,0.18181,101.317851,1.738044714565483e+87,1.098612,7.141245,-1.0
2,83,3,431,31,-2.5349552701267467e+89,-8.90970464083744e+92,3514.7384,8.90970464083744e+92,264.4968,0.181107,103.725538,2.5349552701267467e+89,1.098612,7.16472,-1.0
2,84,3,433,31,-6.900089962706837e+89,-2.436454951930588e+93,3531.0481,2.436454951930588e+93,265.5603,0.180968,103.725538,6.900089962706837e+89,1.098612,7.16935,-1.0
2,85,3,439,32,-1.3750908578260561e+91,-4.922793875053596e+94,3579.9772,4.922793875053596e+94,268.8276,0.180559,105.446623,1.3750908578260561e+91,1.098612,7.183112,-1.0
2,86,3,443,32,-1.0127935230271853e+92,-3.6588143871727085e+95,3612.5966,3.6588143871727085e+95,270.982,0.18029,105.446623,1.0127935230271853e+92,1.098612,7.192182,-1.0
2,87,3,449,33,-2.018701691471692e+93,-7.391527968384481e+96,3661.5256,7.391527968384481e+96,274.2275,0.179893,107.168611,2.018701691471692e+93,1.098612,7.205635,-1.0
2,88,3,457,34,-1.0890853728901704e+95,-4.058764581890782e+98,3726.7644,4.058764581890782e+98,278.5511,0.179375,111.029536,1.0890853728901704e+95,1.098612,7.223296,-1.0
2,89,3,461,34,-8.022686670309656e+95,-3.016035805020018e+99,3759.3838,3.016035805020018e+99,280.6795,0.17912,111.029536,8.022686670309656e+95,1.098612,7.23201,-1.0
2,90,3,463,34,-2.1835367144410295e+96,-8.244365291794485e+99,3775.6935,8.244365291794485e+99,281.7128,0.178993,111.029536,2.1835367144410295e+96,1.098612,7.236339,-1.0
2,91,3,467,35,-1.608470182084699e+97,-6.1255576498782475e+100,3808.3128,6.1255576498782475e+100,283.8288,0.178743,111.874659,1.608470182084699e+97,1.098612,7.244942,-1.0
2,92,3,479,36,-6.361133211224034e+99,-2.484767399727835e+103,3906.171,2.484767399727835e+103,290.2615,0.178008,114.320221,6.361133211224034e+99,1.098612,7.270313,-1.0
2,93,3,487,37,-3.43452380482935e+101,-1.3639901329841436e+105,3971.4098,1.3639901329841436e+105,294.5003,0.177532,116.22668,3.43452380482935e+101,1.098612,7.286876,-1.0
2,94,3,491,37,-2.530611144324769e+102,-1.0132640746981077e+106,4004.0291,1.0132640746981077e+106,296.5862,0.177297,116.22668,2.530611144324769e+102,1.098612,7.295056,-1.0
2,95,3,499,38,-1.3667282340202487e+104,-5.561583326899808e+107,4069.2679,5.561583326899808e+107,300.7918,0.176836,118.790783,1.3667282340202487e+104,1.098612,7.311218,-1.0
2,96,3,503,39,-1.0071113825401493e+105,-4.131057368723269e+108,4101.8873,4.131057368723269e+108,302.8609,0.176609,121.370125,1.0071113825401493e+105,1.098612,7.319202,-1.0
2,97,3,509,39,-2.0093768918898465e+106,-8.34055446030177e+109,4150.8164,8.34055446030177e+109,305.9797,0.176273,121.370125,2.0093768918898465e+106,1.098612,7.33106,-1.0
2,98,3,521,41,-7.96041161437167e+108,-3.382119781862052e+112,4248.6745,3.382119781862052e+112,312.2286,0.175616,124.256819,7.96041161437167e+108,1.098612,7.354362,-1.0
2,99,3,523,41,-2.1665593999530648e+109,-9.240341585009024e+112,4264.9842,9.240341585009024e+112,313.2264,0.175509,124.256819,2.1665593999530648e+109,1.098612,7.358194,-1.0
2,100,3,541,43,-1.7057200878031174e+113,-7.525247112720044e+116,4411.7714,7.525247112720044e+116,322.5061,0.174565,129.578704,1.7057200878031174e+113,1.098612,7.392032,-1.0
3,3,5,5,1,0.99648701,67.7183,67.957,0.2387,0.0,1.0,14.134725,-11.148801,1.609438,3.218876,0.49912021
3,4,5,7,1,0.97474701,92.7373,95.1399,0.7493,1.6532,0.827087,14.134725,-10.374767,1.609438,3.555348,0.49360602
3,5,5,11,1,0.93373923,139.5992,149.5055,6.1904,3.7159,0.671188,14.134725,-8.824225,1.609438,4.007333,0.48286719
3,6,5,13,1,0.86786696,153.342,176.6883,18.4334,4.913,0.627474,14.134725,-8.094323,1.609438,4.174387,0.46462997
3,7,5,17,1,0.33135497,76.5609,231.054,147.1183,7.3748,0.568061,14.134725,-7.039285,1.609438,4.442651,0.24888552
3,8,5,19,1,-0.68891225,-177.9025,258.2368,427.5207,8.6186,0.546603,14.134725,-5.885953,1.609438,4.553877,-0.40790293
3,9,5,23,1,-9.75449563,-3049.2788,312.6024,3350.5982,11.283,0.513296,14.134725,4.77118,1.609438,4.744932,-0.90701563
3,10,5,29,1,-179.01837564,-70560.2476,394.1509,70938.9157,15.4828,0.477962,14.134725,176.422384,1.609438,4.976734,-0.99444501
3,11,5,31,1,-479.04877175,-201839.3835,421.3337,202243.8717,16.8455,0.468679,14.134725,477.248555,1.609438,5.043425,-0.99791688
3,12,5,37,1,-8436.01959116,-4242323.5704,502.8821,4242805.2426,21.21,0.445714,14.134725,8435.432484,1.609438,5.220356,-0.99988147
3,13,5,41,1,-58555.49750329,-32629920.688,557.2478,32630453.8057,24.1301,0.433393,14.134725,58553.318847,1.609438,5.32301,-0.99998292
3,14,5,43,1,-157497.7517004,-92046504.4411,584.4306,92047063.3323,25.5394,0.427905,14.134725,157494.777269,1.609438,5.370638,-0.99999365
3,15,5,47,2,-1102091.85353068,-704012120.8051,638.7962,704012731.1058,28.4956,0.41802,21.02204,1102089.532197,1.609438,5.459586,-0.99999909
3,16,5,53,2,-20273930.06519353,-14604217757.2312,720.3447,14604218444.5395,33.0364,0.40537,21.02204,20273929.999203,1.609438,5.57973,-0.99999995
3,17,5,59,3,-377059369.02176005,-302361321163.3147,801.8931,302361321927.6083,37.5995,0.394708,25.010858,377059367.486257,1.609438,5.686975,-1.0
3,18,5,61,3,-1020089289.1271738,-845731504302.231,829.076,845731505092.2527,39.0543,0.391507,25.010858,1020089288.387445,1.609438,5.720312,-1.0
3,19,5,67,3,-19165370257.852047,-17452454032048.9,910.6244,17452454032915.87,43.6567,0.382772,25.010858,19165370256.204453,1.609438,5.814131,-1.0
3,20,5,71,4,-137107379077.51501,-132307256468389.5,964.99,132307256469307.78,46.6959,0.377565,30.424876,137107379075.34013,1.609438,5.872118,-1.0
3,21,5,73,4,-371437244662.1133,-368529956090940.4,992.1729,368529956091884.44,48.1484,0.37512,30.424876,371437244660.7342,1.609438,5.899897,-1.0
3,22,5,79,4,-7056126476473.441,-7576313450221069.0,1073.7213,7576313450222090.0,52.7878,0.368339,30.424876,7056126476472.434,1.609438,5.978886,-1.0
3,23,5,83,5,-50740751718614.46,-5.7239980294010616e+16,1128.087,5.723998029401169e+16,55.8381,0.364222,32.935062,50740751718614.375,1.609438,6.028279,-1.0
3,24,5,89,6,-970890230919221.6,-1.1744232061005763e+18,1209.6354,1.1744232061005775e+18,60.4854,0.358558,37.586178,970890230919219.5,1.609438,6.098074,-1.0
3,25,5,97,6,-4.9639879057960664e+16,-6.5443562886927204e+19,1318.3667,6.5443562886927204e+19,66.7106,0.351812,37.586178,4.9639879057960664e+16,1.609438,6.184149,-1.0
3,26,5,101,7,-3.592416716865316e+17,-4.931426546262283e+20,1372.7323,4.931426546262283e+20,69.7744,0.348732,40.918719,3.592416716865316e+17,1.609438,6.224558,-1.0
3,27,5,103,7,-9.757994022356129e+17,-1.3660363584089065e+21,1399.9151,1.3660363584089065e+21,71.2491,0.347256,40.918719,9.757994022356129e+17,1.609438,6.244167,-1.0
3,28,5,107,8,-7.068057796728932e+18,-1.0278940593170395e+22,1454.2808,1.0278940593170395e+22,74.3051,0.344425,43.327073,7.068057796728932e+18,1.609438,6.282267,-1.0
3,29,5,109,8,-1.919428049561266e+19,-2.8435627815455525e+22,1481.4636,2.8435627815455525e+22,75.7571,0.343065,43.327073,1.919428049561266e+19,1.609438,6.300786,-1.0
3,30,5,113,8,-1.3914592229469656e+20,-2.1370437512398408e+23,1535.8292,2.1370437512398408e+23,78.8057,0.34045,43.327073,1.3914592229469656e+20,1.609438,6.336826,-1.0
3,31,5,127,10,-1.3801516188302979e+23,-2.3822920769003054e+26,1726.109,2.3822920769003054e+26,89.7952,0.332241,49.773832,1.3801516188302979e+23,1.609438,6.453625,-1.0
3,32,5,131,11,-1.0044823972956597e+24,-1.78845539216213e+27,1780.4746,1.78845539216213e+27,92.8468,0.330128,52.970321,1.0044823972956597e+24,1.609438,6.484635,-1.0
3,33,5,137,11,-1.959108484631251e+25,-3.64790516072085e+28,1862.0231,3.64790516072085e+28,97.4627,0.327123,52.970321,1.959108484631251e+25,1.609438,6.529419,-1.0
3,34,5,139,12,-5.327717921935521e+25,-1.0065155975975272e+29,1889.2059,1.0065155975975272e+29,98.935,0.326162,56.446248,5.327717921935521e+25,1.609438,6.543912,-1.0
3,35,5,149,13,-7.484050820116146e+27,-1.515610071395137e+31,2025.12,1.515610071395137e+31,106.6677,0.321634,59.347044,7.484050820116146e+27,1.609438,6.613384,-1.0
3,36,5,151,13,-2.035906172740118e+28,-4.178295899124334e+31,2052.3028,4.178295899124334e+31,108.143,0.320779,59.347044,2.035906172740118e+28,1.609438,6.626718,-1.0
3,37,5,157,14,-3.9872008329508906e+29,-8.508093422942332e+32,2133.8512,8.508093422942332e+32,112.7322,0.318307,60.831779,3.9872008329508906e+29,1.609438,6.665684,-1.0
3,38,5,163,15,-7.81725972357313e+30,-1.7318354769770897e+34,2215.3997,1.7318354769770897e+34,117.3111,0.315963,65.112544,7.81725972357313e+30,1.609438,6.703188,-1.0
3,39,5,167,16,-5.71156526323571e+31,-1.296391279603813e+35,2269.7653,1.296391279603813e+35,120.329,0.314467,67.079811,5.71156526323571e+31,1.609438,6.727432,-1.0
3,40,5,173,17,-1.121519036175325e+33,-2.6370431661049393e+36,2351.3138,2.6370431661049393e+36,124.8919,0.312313,69.546402,1.121519036175325e+33,1.609438,6.76273,-1.0
3,41,5,179,18,-2.204170065776865e+34,-5.362442115787994e+37,2432.8622,5.362442115787994e+37,129.444,0.31026,72.067158,2.204170065776865e+34,1.609438,6.796824,-1.0
3,42,5,181,18,-5.997175455731736e+34,-1.4753321822373532e+38,2460.0451,1.4753321822373532e+38,130.8972,0.309597,72.067158,5.997175455731736e+34,1.609438,6.807935,-1.0
3,43,5,191,19,-8.534418877598306e+36,-2.2155002742618816e+40,2595.9591,2.2155002742618816e+40,138.5148,0.306427,75.704691,8.534418877598306e+36,1.609438,6.861711,-1.0
3,44,5,193,20,-2.322397766959908e+37,-6.091979040687649e+40,2623.142,6.091979040687649e+40,139.966,0.30582,77.14484,2.322397766959908e+37,1.609438,6.872128,-1.0
3,45,5,197,21,-1.7001865278436585e+38,-4.552262351473871e+41,2677.5076,4.552262351473871e+41,142.9463,0.304633,79.337375,1.7001865278436585e+38,1.609438,6.892642,-1.0
3,46,5,199,21,-4.625693587922491e+38,-1.2511069129948884e+42,2704.6904,1.2511069129948884e+42,144.3774,0.304052,79.337375,4.625693587922491e+38,1.609438,6.902743,-1.0
3,47,5,211,23,-1.779034567853669e+41,-5.10189279158696e+44,2867.7873,5.10189279158696e+44,153.482,0.300725,84.735493,1.779034567853669e+41,1.609438,6.961296,-1.0
3,48,5,223,25,-6.862787636357079e+43,-2.0800314880798375e+47,3030.8842,2.0800314880798375e+47,162.4984,0.297649,88.809111,6.862787636357079e+43,1.609438,7.01661,-1.0
3,49,5,227,25,-5.033220434988951e+44,-1.5528742719412187e+48,3085.2499,1.5528742719412187e+48,165.4524,0.296673,88.809111,5.033220434988951e+44,1.609438,7.034388,-1.0
3,50,5,229,26,-1.3699911765686324e+45,-4.264005327876023e+48,3112.4327,4.264005327876023e+48,166.892,0.296194,92.491899,1.3699911765686324e+45,1.609438,7.04316,-1.0
3,51,5,233,26,-1.004815628046453e+46,-3.1820484530109413e+49,3166.7983,3.1820484530109413e+49,169.8312,0.295253,92.491899,1.004815628046453e+46,1.609438,7.060476,-1.0
3,52,5,239,27,-1.9867555305863906e+47,-6.453670940378275e+50,3248.3468,6.453670940378275e+50,174.2702,0.293883,94.651344,1.9867555305863906e+47,1.609438,7.085901,-1.0
3,53,5,241,28,-5.406995820909983e+47,-1.771077487627299e+51,3275.5296,1.771077487627299e+51,175.6882,0.293436,95.870634,5.406995820909983e+47,1.609438,7.094235,-1.0
3,54,5,251,29,-7.777333272277354e+49,-2.653193455341633e+53,3411.4437,2.653193455341633e+53,183.1122,0.291277,98.831194,7.777333272277354e+49,1.609438,7.134891,-1.0
3,55,5,257,30,-1.539711020752616e+51,-5.3781985080951034e+54,3492.9921,5.3781985080951034e+54,187.5151,0.290037,101.317851,1.539711020752616e+51,1.609438,7.158514,-1.0
3,56,5,263,32,-3.0493881454025645e+52,-1.090016174438958e+56,3574.5406,1.090016174438958e+56,191.906,0.288836,105.446623,3.0493881454025645e+52,1.609438,7.181592,-1.0
3,57,5,269,33,-6.0414757438880825e+53,-2.2088173369119102e+57,3656.0891,2.2088173369119102e+57,196.2848,0.287671,107.168611,6.0414757438880825e+53,1.609438,7.204149,-1.0
3,58,5,271,33,-1.6443606526165755e+54,-6.0566273483521395e+57,3683.2719,6.0566273483521395e+57,197.6892,0.287291,107.168611,1.6443606526165755e+54,1.609438,7.211557,-1.0
3,59,5,277,34,-3.2589826822683315e+55,-1.226948426519472e+59,3764.8203,1.226948426519472e+59,202.0531,0.286172,111.029536,3.2589826822683315e+55,1.609438,7.233455,-1.0
3,60,5,281,35,-2.393834297616943e+56,-9.142498361533591e+59,3819.186,9.142498361533591e+59,204.9264,0.285445,111.874659,2.393834297616943e+56,1.609438,7.247793,-1.0
3,61,5,283,35,-6.514749836169645e+56,-2.5058130426712326e+60,3846.3688,2.5058130426712326e+60,206.3109,0.285086,111.874659,6.514749836169645e+56,1.609438,7.254885,-1.0
3,62,5,293,37,-9.414990704315017e+58,-3.7493156284842743e+62,3982.2829,3.7493156284842743e+62,213.6027,0.283343,116.22668,9.414990704315017e+58,1.609438,7.289611,-1.0
3,63,5,307,39,-9.933103111722618e+61,-4.144649461231658e+65,4172.5626,4.144649461231658e+65,223.7593,0.281034,121.370125,9.933103111722618e+61,1.609438,7.336286,-1.0
3,64,5,311,41,-7.302500682934756e+62,-3.086714638307719e+66,4226.9282,3.086714638307719e+66,226.6009,0.2804,124.256819,7.302500682934756e+62,1.609438,7.349231,-1.0
3,65,5,313,41,-1.9876908154539108e+63,-8.455857484940775e+66,4254.1111,8.455857484940775e+66,227.9828,0.280087,124.256819,1.9876908154539108e+63,1.609438,7.355641,-1.0
3,66,5,317,42,-1.4612958790655803e+64,-6.295959243994694e+67,4308.4767,6.295959243994694e+67,230.8107,0.27947,127.516684,1.4612958790655803e+64,1.609438,7.36834,-1.0
3,67,5,331,44,-1.546308826535643e+67,-6.956466770111941e+70,4498.7564,6.956466770111941e+70,240.8514,0.277388,131.087689,1.546308826535643e+67,1.609438,7.411556,-1.0
3,68,5,337,45,-3.0732283336821155e+68,-1.4076322737048758e+72,4580.3049,1.4076322737048758e+72,245.0949,0.276532,133.497737,3.0732283336821155e+68,1.609438,7.429521,-1.0
3,69,5,347,47,-4.462084117028724e+70,-2.1044165769070458e+74,4716.219,2.1044165769070458e+74,252.1737,0.275149,138.116042,4.462084117028724e+70,1.609438,7.458763,-1.0
3,70,5,349,47,-1.214676858304583e+71,-5.761700384756477e+74,4743.4018,5.761700384756477e+74,253.5468,0.274879,138.116042,1.214676858304583e+71,1.609438,7.46451,-1.0
3,71,5,353,49,-8.93677033582764e+71,-4.2876545621871076e+75,4797.7674,4.2876545621871076e+75,256.3345,0.274345,141.123707,8.93677033582764e+71,1.609438,7.475906,-1.0
3,72,5,359,50,-1.7773844390428095e+73,-8.672420121990516e+76,4879.3159,8.672420121990516e+76,260.5353,0.273559,143.111846,1.7773844390428095e+73,1.609438,7.49276,-1.0
3,73,5,367,51,-9.558348641433013e+74,-4.767749374952334e+78,4988.0472,4.767749374952334e+78,266.1372,0.272538,146.000982,9.558348641433013e+74,1.609438,7.5148,-1.0
3,74,5,373,52,-1.9018575079129402e+76,-9.641648473105749e+79,5069.5956,9.641648473105749e+79,270.3108,0.271792,147.422765,1.9018575079129402e+76,1.609438,7.531016,-1.0
3,75,5,379,54,-3.784825096108234e+77,-1.949617933061563e+81,5151.1441,1.949617933061563e+81,274.4729,0.271062,150.925258,3.784825096108234e+77,1.609438,7.546974,-1.0
3,76,5,383,55,-2.7858092686111125e+78,-1.4501557174281179e+82,5205.5097,1.4501557174281179e+82,277.2224,0.270583,153.024694,2.7858092686111125e+78,1.609438,7.557473,-1.0
3,77,5,389,56,-5.545268300800783e+79,-2.9318155998913647e+83,5287.0582,2.9318155998913647e+83,281.3654,0.269878,156.112909,5.545268300800783e+79,1.609438,7.573017,-1.0
3,78,5,397,57,-2.985805575787304e+81,-1.611077816434903e+85,5395.7894,1.611077816434903e+85,286.8906,0.26896,157.597592,2.985805575787304e+81,1.609438,7.593374,-1.0
3,79,5,401,58,-2.198178050408171e+82,-1.1980411237534834e+86,5450.1551,1.1980411237534834e+86,289.6173,0.26851,158.849988,2.198178050408171e+82,1.609438,7.603399,-1.0
3,80,5,409,60,-1.1841134305767107e+84,-6.582351973294641e+87,5558.8863,6.582351973294641e+87,295.1121,0.267628,163.03071,1.1841134305767107e+84,1.609438,7.623153,-1.0
3,81,5,419,62,-1.7261260926951902e+86,-9.829943615987919e+89,5694.8004,9.829943615987919e+89,301.9617,0.266557,167.18444,1.7261260926951902e+86,1.609438,7.647309,-1.0
3,82,5,421,62,-4.6985444881998296e+86,-2.68849928557204e+90,5721.9832,2.68849928557204e+90,303.2886,0.266347,167.18444,4.6985444881998296e+86,1.609438,7.652071,-1.0
3,83,5,431,64,-6.852873238802043e+88,-4.014342791919193e+92,5857.8973,4.014342791919193e+92,310.1011,0.265316,169.911976,6.852873238802043e+88,1.609438,7.675546,-1.0
3,84,5,433,65,-1.8653363397767578e+89,-1.0977653882361547e+93,5885.0802,1.0977653882361547e+93,311.4204,0.265114,173.411537,1.8653363397767578e+89,1.609438,7.680176,-1.0
3,85,5,439,66,-3.717352906209806e+90,-2.218006421654838e+94,5966.6286,2.218006421654838e+94,315.4696,0.264514,174.754192,3.717352906209806e+90,1.609438,7.693937,-1.0
3,86,5,443,67,-2.7379361333022716e+91,-1.6485097715580923e+95,6020.9943,1.6485097715580923e+95,318.1438,0.264121,176.441434,2.7379361333022716e+91,1.609438,7.703008,-1.0
3,87,5,449,68,-5.457258738107473e+92,-3.3303154500938e+96,6102.5427,3.3303154500938e+96,322.1746,0.263539,178.377408,5.457258738107473e+92,1.609438,7.716461,-1.0
